material_id,bandgap_hse
qmof-389e6cf,3.9025369999999997
qmof-6da99f5,4.82422
qmof-adecf31,4.676367
qmof-470d254,4.707504
qmof-566780e,4.401478
qmof-d826b2c,4.299196
qmof-0ff04d9,4.365889
qmof-9ac7652,4.147108
qmof-4da8988,3.733413
qmof-c6bc0b3,3.4164570000000003
qmof-104fefd,4.163672
qmof-715f306,2.3923
qmof-ceef48c,2.8298630000000005
qmof-330afd4,4.295005
qmof-81ce5ac,6.675196
qmof-adb6bae,4.499398
qmof-006ae15,2.873816
qmof-8a7ef33,5.938371
qmof-041dd8f,5.178725
qmof-9c8a380,4.040782
qmof-dd74e9c,4.771138
qmof-c0af75c,4.613726
qmof-019efdd,4.1933430000000005
qmof-cf35b6c,2.557021
qmof-efaa9ca,4.073282
qmof-4418d7f,3.665879
qmof-b3d726d,3.449691
qmof-e0c96d6,3.296213
qmof-3cdb807,4.4161529999999996
qmof-765b27e,3.7136320000000005
qmof-7d4ccad,3.945423
qmof-d73a94e,4.9032
qmof-1abf3bc,4.564335
qmof-ba60a35,2.241619
qmof-8a4c3d2,3.9661540000000004
qmof-46038af,4.489196
qmof-5ea4e45,4.246313000000001
qmof-3415203,3.672497
qmof-ae58b33,3.791308
qmof-ef4e692,3.880423
qmof-53f1fd7,2.6371130000000003
qmof-ed4fdbe,4.079861
qmof-a5b6ce8,3.9769069999999997
qmof-f9a6beb,5.932134
qmof-e7ba782,3.348872
qmof-beb31d6,5.485406
qmof-9be438c,1.894213
qmof-bfaae9e,4.022311
qmof-42663e9,3.3505830000000003
qmof-410f77a,3.388254
qmof-6dead95,2.3300270000000003
qmof-8d088c8,2.910787
qmof-012ca8a,4.992133
qmof-0358909,4.651235
qmof-b4d71b5,4.745504
qmof-072e137,3.938024
qmof-3825fe9,2.8893020000000003
qmof-90996c9,2.8635859999999997
qmof-e167932,4.0010520000000005
qmof-733d89d,4.567534
qmof-0de9112,2.178907
qmof-adf0d46,6.7842769999999994
qmof-534e590,6.786361
qmof-fd7b178,6.803313
qmof-20fefbe,6.816664
qmof-b1f611b,6.821828999999999
qmof-3cc7791,6.354599
qmof-5eac041,6.204706
qmof-f909d4e,4.156505
qmof-dbb129d,1.519882
qmof-bcb167f,3.038641
qmof-bf1e290,3.380789
qmof-ce6bf13,3.650876
qmof-5a5686e,3.524528
qmof-34515cf,2.3530429999999996
qmof-cd498a4,1.823219
qmof-1ad729f,2.839665
qmof-fc713a7,2.3709610000000003
qmof-d9102fc,4.389525
qmof-5ce863d,3.193105
qmof-dfe761c,6.147369
qmof-e9fbf5f,3.71717
qmof-de03148,3.724729
qmof-740601d,4.57559
qmof-3ab376e,3.492399
qmof-2b64584,4.315669
qmof-0ca8b3d,2.4399089999999997
qmof-23c04a5,4.103877
qmof-de7acda,4.324163
qmof-1d52e5c,5.401079
qmof-5c3a722,5.503963
qmof-fd921b0,3.390441
qmof-2370a00,2.293024
qmof-37ddac4,2.825316
qmof-b3d8865,4.57288
qmof-9e63a13,4.6622259999999995
qmof-91f17cd,3.970865
qmof-0fd78a4,3.924691
qmof-9ef088f,4.019222
qmof-c3167f9,3.3855399999999998
qmof-23f284e,4.734803
qmof-6fb95e8,2.555498
qmof-dc0cbac,3.678642
qmof-6683238,3.598974
qmof-d610942,3.900767
qmof-f9535ab,3.3676779999999997
qmof-bb55658,4.047435
qmof-80bbe89,3.0984670000000003
qmof-a3f8ffa,4.56139
qmof-ce677e5,3.847968
qmof-09865e1,4.530292
qmof-76ace93,3.91868
qmof-1a0cf71,3.827449
qmof-b94a663,4.6666240000000005
qmof-fd9f301,4.418729
qmof-e6edf20,4.16977
qmof-81c8796,3.980309
qmof-41ba790,7.147054
qmof-cafe9dc,1.021865
qmof-ec54d11,4.379465
qmof-43f07bb,2.1560289999999998
qmof-0ceea80,4.209611
qmof-20f92bb,4.4531789999999996
qmof-227bcd0,3.726018
qmof-8ca8e56,3.926755
qmof-4d3c423,3.5624000000000002
qmof-c7a9c33,3.663326
qmof-4fcaac7,6.7607409999999994
qmof-fad9ff7,3.798568
qmof-0b4f4fa,4.074117
qmof-5350baf,5.174427
qmof-27768ab,3.8623730000000003
qmof-6104fb7,1.992976
qmof-84f5fd4,2.162771
qmof-5b02dd4,3.0933409999999997
qmof-62c3d21,5.283414
qmof-6cb09f0,5.324764
qmof-e14e58a,4.94609
qmof-ea9dec3,4.566922
qmof-3c043b0,4.058673
qmof-d44d9b1,4.558446
qmof-eccc1db,3.1429929999999997
qmof-fc2d571,3.1562759999999996
qmof-fe36d0e,4.957654
qmof-5f5f2dc,4.125846
qmof-0b83e38,2.253871
qmof-7b78274,4.8929860000000005
qmof-f906424,1.484621
qmof-103bf19,3.0471899999999996
qmof-d7d1a09,4.574048
qmof-98ee946,4.677778
qmof-55cc832,3.128434
qmof-88aef81,4.83643
qmof-771b75b,4.62553
qmof-2517368,4.830233
qmof-d73dedf,4.835585
qmof-ff241bd,3.071522
qmof-0264fa2,3.959573
qmof-c6f9b69,4.967701
qmof-548e234,3.632469
qmof-c214461,4.325601
qmof-2cdc589,1.355907
qmof-b586c9e,5.0064530000000005
qmof-129e045,3.225872
qmof-49f5ae1,2.678683
qmof-10301bb,3.067357
qmof-948d748,4.00326
qmof-1b4a7d4,3.0542599999999998
qmof-b3a8a72,6.442553
qmof-6b038a5,4.252958
qmof-76a7642,3.387317
qmof-f7ddf20,5.183653
qmof-2f2b6f8,6.01177
qmof-df70e6a,2.7953349999999997
qmof-f3f83dd,6.830024999999999
qmof-c0cbada,4.927798999999999
qmof-850847e,4.30931
qmof-8eff006,4.861966
qmof-9797a23,3.704361
qmof-305af65,3.662757
qmof-9c0d1a4,3.868428
qmof-af43c12,3.828213
qmof-e39e485,3.51938
qmof-f210856,4.655642
qmof-f0c9af4,2.642464
qmof-4cc3c71,4.352914
qmof-c2d9ec9,6.695678
qmof-8b6e0cd,4.56923
qmof-4fbba74,3.8378039999999998
qmof-70a0b2b,4.085686
qmof-b8bcf6c,4.654657
qmof-cd3310b,2.083843
qmof-b56b577,1.848413
qmof-f513610,3.799667
qmof-f271b0a,4.637245
qmof-ec5f3ce,4.166664
qmof-8bbce0c,2.64074
qmof-b2acbc5,3.3624989999999997
qmof-8b03e45,3.4164019999999997
qmof-98a7b30,3.219735
qmof-0618231,3.8221789999999998
qmof-050c6ef,2.754219
qmof-6bd4e14,4.724963
qmof-043c0a6,4.38519
qmof-3baed31,4.222265999999999
qmof-fb7aab9,4.86177
qmof-6011a1c,4.60601
qmof-4da1271,4.011291999999999
qmof-fe63fce,3.545321
qmof-4e8726d,3.736555
qmof-1e5a3fa,3.2127730000000003
qmof-5fe8b1d,3.622865
qmof-2aa0084,3.422052
qmof-a1d1c28,3.4510899999999998
qmof-fcedb74,4.298669
qmof-baf72be,3.2324029999999997
qmof-954f79c,3.258693
qmof-39f5329,3.225458
qmof-1ca4551,3.227392
qmof-d22ccb0,3.1998960000000003
qmof-81c0af0,4.598621
qmof-bcaf3c3,3.8850599999999997
qmof-831a2cc,3.6508849999999997
qmof-455f267,3.4861779999999998
qmof-c0f8b53,3.483698
qmof-a25e5d0,4.332882
qmof-2902fa0,3.644594
qmof-1192393,3.239643
qmof-ec4b488,3.4164080000000006
qmof-2bf7319,3.1884740000000003
qmof-b1e4752,2.3936599999999997
qmof-252e6ca,3.0038970000000003
qmof-0a9c4b3,2.806478
qmof-c02b6d6,3.752217
qmof-c47521e,1.844768
qmof-ef7d4be,3.845456
qmof-983bf79,3.835126
qmof-a4a4669,3.045189
qmof-e0eb4a6,4.351419
qmof-aca06b1,3.999711
qmof-eb61052,4.141716
qmof-357e9e5,4.6208290000000005
qmof-074cf93,3.6795560000000003
qmof-2f9cf3e,1.877319
qmof-cb22207,3.295689
qmof-9682aa4,2.783456
qmof-19e56ac,2.8766030000000002
qmof-8140415,4.567382
qmof-1af804d,4.722218
qmof-2cfe6c0,3.053013
qmof-c07580b,2.882946
qmof-b10c492,3.773083
qmof-593eb07,3.906314
qmof-5bdb017,2.4921249999999997
qmof-d85a85c,2.601504
qmof-a6a8f49,2.19422
qmof-7b6e436,4.529492
qmof-fa5769f,3.924177
qmof-52796c9,4.338158
qmof-12bbcce,3.170221
qmof-f02d3e0,3.3520060000000003
qmof-86f8b0e,6.344849
qmof-fc6aa9f,2.891414
qmof-f10c991,3.6118959999999998
qmof-14c486f,4.835813
qmof-d4b0dbe,2.944952
qmof-7a3ac3d,4.845515000000001
qmof-b0b9351,4.004017
qmof-9a71eae,4.514826
qmof-d084066,3.112649
qmof-b1b5126,3.4314889999999996
qmof-71233cb,3.438858
qmof-12e7e3d,4.622675
qmof-92fd333,6.8058629999999996
qmof-1ca4ac2,2.8660539999999997
qmof-d08ace3,3.7315650000000002
qmof-5f02392,5.4255450000000005
qmof-fe2bc2d,4.025793
qmof-c885683,4.8012690000000005
qmof-c2d6ce1,4.803017
qmof-b882056,2.010456
qmof-0736fd1,4.768759
qmof-1cfb0f0,4.771932
qmof-0b43927,5.318609
qmof-5602d5c,3.257728
qmof-7211a38,3.097943
qmof-c82daac,4.047188
qmof-d6b4784,3.022075
qmof-3a7368c,2.809819
qmof-e0e3dad,4.585227
qmof-7e025a1,5.4731369999999995
qmof-df87a37,3.228536
qmof-2c0ed21,3.002528
qmof-56c6255,3.022306
qmof-0933b7a,3.0141080000000002
qmof-772c3d9,3.707822
qmof-e98c409,4.684521
qmof-92f1c98,4.381131
qmof-5ef4ba5,4.104932
qmof-95de001,3.006564
qmof-3ad4380,3.04464
qmof-b155426,3.6676930000000003
qmof-75041b5,2.8718130000000004
qmof-62f985c,2.662997
qmof-a820aa0,1.9513289999999999
qmof-ec24300,1.953023
qmof-9e4819b,4.234948
qmof-308fadd,1.9517860000000002
qmof-7efb78c,4.714777
qmof-15d1d11,1.568215
qmof-6fd1381,3.525858
qmof-580761f,4.66054
qmof-73f219a,4.562216
qmof-a4003e1,3.7038640000000003
qmof-cae19ba,2.624244
qmof-61db27b,3.6967049999999997
qmof-d44c3fa,3.907113
qmof-3b72360,4.70864
qmof-e4c44a2,5.819081
qmof-e6ff6a8,4.206863
qmof-9cb7ecc,5.544994
qmof-14924f8,4.286017
qmof-623be6c,3.639431
qmof-1c4a0c9,4.257052
qmof-a7b4a13,3.5111160000000003
qmof-b19a7c5,2.804306
qmof-cda7b48,2.899408
qmof-1379d15,3.187966
qmof-348df13,3.1968170000000002
qmof-6cb5e16,2.000904
qmof-9b4ddd5,3.079402
qmof-37be428,3.66041
qmof-ceaa98a,4.220962
qmof-a0090fa,2.353768
qmof-e4d19f2,3.578295
qmof-9fbf872,3.021754
qmof-2482286,1.935004
qmof-aa82d3e,0.173871
qmof-2740f8b,4.524146
qmof-d4d3c5f,1.554025
qmof-fbfcfb1,3.94122
qmof-2737c15,4.055973
qmof-4a55b32,3.2161999999999997
qmof-be0b180,4.067629
qmof-b2ea3a6,4.324336
qmof-9460f36,4.100487
qmof-e3895a7,3.814364
qmof-6c0781a,3.403373
qmof-22fb57d,6.681793
qmof-b6158a1,4.414165000000001
qmof-b55a34a,3.618385
qmof-bf2685f,3.927047
qmof-779ce9c,3.278891
qmof-8d85a79,3.6917910000000003
qmof-ce59b58,4.2291170000000005
qmof-6b9969b,4.239888
qmof-185eeb8,6.244844
qmof-39eaef5,3.5419669999999996
qmof-3b2f138,3.890961
qmof-eb6363e,4.106024
qmof-2f6f56b,4.884507
qmof-019cf08,4.521658
qmof-3f84407,4.158918
qmof-b8ed633,4.041282
qmof-c59c1d6,3.1089179999999996
qmof-561b7f4,3.673906
qmof-74f41a5,5.193923
qmof-1b500ca,2.6271500000000003
qmof-c7e08a4,2.285592
qmof-629f821,5.545029
qmof-ee02e1d,2.4463369999999998
qmof-14b1175,3.351649
qmof-2a2cbf3,3.544273
qmof-726ab18,3.5239469999999997
qmof-08f6834,3.705848
qmof-2e677ab,6.235258
qmof-5ad132b,3.074483
qmof-bf96c4f,3.9916780000000003
qmof-d96997b,3.9239749999999995
qmof-f2c3a63,5.030246999999999
qmof-ecdafb4,3.271502
qmof-cc4453b,4.052234
qmof-ebb57c2,2.9271089999999997
qmof-1ad458e,4.181775999999999
qmof-97e68bf,2.938232
qmof-6ac8fc3,4.072976
qmof-7aa2739,3.868274
qmof-587db4e,3.9834950000000005
qmof-f309089,4.254788
qmof-5a5a67f,3.574384
qmof-a4c6e04,4.443768
qmof-b06a90c,4.255269999999999
qmof-136fa43,3.975898
qmof-017c7fa,4.31355
qmof-1d0d16f,3.996028
qmof-e7fc863,6.466814
qmof-ab504c7,3.572106
qmof-0165dd2,3.6722989999999998
qmof-37c4e91,3.710031
qmof-e411eea,2.3647359999999997
qmof-aa90302,3.229152
qmof-af5c9df,3.349052
qmof-ed8ee1f,5.485777
qmof-57d8d0a,7.10903
qmof-99f4447,4.733013
qmof-3e06937,3.896485
qmof-0a40ca2,6.264751
qmof-bc37b20,3.723942
qmof-4383a46,3.249357
qmof-b47e703,3.3428389999999997
qmof-74c3c27,3.4712129999999997
qmof-b0fc2d5,3.177287
qmof-f529638,2.977881
qmof-267cb24,5.086383
qmof-e7bb000,2.855104
qmof-22695b0,2.879704
qmof-fca87d6,3.171425
qmof-eae71d0,3.499309
qmof-bdddeb3,4.625955
qmof-936651b,4.039792
qmof-45d40cb,4.000875000000001
qmof-f32d2f0,5.040381999999999
qmof-7dcae20,3.7480729999999998
qmof-a87a11c,3.454983
qmof-6b9f186,3.0153280000000002
qmof-81035b4,2.677063
qmof-2fb3ec3,1.833304
qmof-f5242a4,1.8159420000000002
qmof-3c501fe,3.6767429999999997
qmof-1dffe27,4.69669
qmof-fec6974,4.717006
qmof-3da2ac3,4.4718350000000004
qmof-defff0e,4.487402
qmof-0943bf3,3.9851599999999996
qmof-5cb01c3,3.845077
qmof-7edf98b,3.573518
qmof-71b2c0d,3.203836
qmof-065c0c3,3.416183
qmof-be60601,3.3149889999999997
qmof-8dad5f3,3.723116
qmof-9308b8e,0.633062
qmof-a020491,4.124679
qmof-4484e42,4.462930999999999
qmof-dbbe195,4.149411
qmof-fde365d,4.246289
qmof-813b695,4.302825
qmof-47c79cf,4.103298
qmof-77d0e7b,4.552255
qmof-65e8107,1.970183
qmof-651a6e1,5.580203
qmof-d8c6afb,2.530582
qmof-cd300fd,4.700637
qmof-f2942aa,2.929502
qmof-c6917b4,3.483282
qmof-ec84fcf,2.596155
qmof-5a15f19,3.732413
qmof-f53cf45,2.188957
qmof-70e0ff9,3.719298
qmof-9bcf7b3,3.740038
qmof-b5fc143,3.7446970000000004
qmof-9f99f89,3.753475
qmof-bb8b1ce,3.7405799999999996
qmof-35e46f1,3.746761
qmof-26406d0,3.743484
qmof-82f67c4,2.3492580000000003
qmof-1a4cca3,3.418712
qmof-2ad11cd,3.360341
qmof-6fd66b2,4.802212
qmof-38301b9,3.711031
qmof-b9cf90b,4.898592
qmof-c735ed2,4.368469
qmof-eb6295d,5.283465
qmof-6b8897f,3.834323
qmof-9344e10,4.01948
qmof-507bad6,3.1616370000000003
qmof-bced2e6,2.819118
qmof-0f15801,3.491041
qmof-93dfeb2,2.934246
qmof-ef677d6,4.721031
qmof-a1541db,4.624652
qmof-3384f34,4.6970790000000004
qmof-219ec96,4.057342
qmof-600884a,4.018306
qmof-ba90abd,3.201777
qmof-baf873c,3.9513749999999996
qmof-fbbaa9a,3.080504
qmof-7f68609,3.588072
qmof-0858cc1,3.833831
qmof-3763142,3.2499770000000003
qmof-355c52b,3.606163
qmof-084244e,2.984983
qmof-083e336,3.996847
qmof-ffcb23f,4.424519999999999
qmof-caa7611,3.110557
qmof-2827567,4.192565
qmof-0b5d3a8,4.596591
qmof-617f5a1,5.8626249999999995
qmof-c221ada,3.1070390000000003
qmof-920a29d,3.582792
qmof-981de6a,3.6597360000000005
qmof-14906a2,1.5266560000000005
qmof-215f36e,3.640098
qmof-fe6e0c3,3.537214
qmof-02875e0,4.058461
qmof-5d4c61c,3.7855280000000002
qmof-d20be6a,3.743936
qmof-3895a30,3.1832759999999998
qmof-11ffb01,4.46706
qmof-a02cfee,2.992565
qmof-0523aea,3.791502
qmof-67792ac,3.563799
qmof-e4c240e,3.52118
qmof-8242b5b,2.1822179999999998
qmof-767b522,5.084382
qmof-d53eb5d,3.4734350000000003
qmof-20a983a,3.185969
qmof-af8d1a9,4.269123
qmof-dc6f906,3.963801
qmof-a4b3531,4.1464859999999994
qmof-7a9d846,3.412551
qmof-1ab1346,4.474245
qmof-f125ded,2.679178
qmof-5c8a431,3.931789
qmof-7de4c1e,2.106194
qmof-a996d0c,4.15071
qmof-43f2897,4.228476000000001
qmof-ace4b80,4.63678
qmof-af3f09a,3.682795
qmof-7b525e0,8.08925
qmof-e139c58,4.264616
qmof-a47217e,1.9145999999999999
qmof-f0ed3d6,4.260127
qmof-a23970b,3.586906
qmof-9ef6119,2.742438
qmof-5ba77d8,3.502219
qmof-6f4079e,3.4283699999999997
qmof-0e5bc0c,3.338604
qmof-80a17db,3.079961
qmof-d5f9805,3.314876
qmof-cfe7d74,3.639158
qmof-13c6706,3.553552
qmof-b1b8601,4.580491
qmof-235245e,4.435238
qmof-bc0c3a3,4.961085
qmof-0fef828,3.0518720000000004
qmof-bf585e3,3.630923
qmof-076f453,5.727823
qmof-633eaa8,5.143425000000001
qmof-68a8225,4.769645
qmof-e6770f4,3.50902
qmof-f8ea459,3.903048
qmof-835ab05,3.2094199999999997
qmof-cd1b08b,3.3573969999999997
qmof-84604c2,3.646102
qmof-5ce2533,2.73124
qmof-535c7b9,2.907886
qmof-5b4883b,2.871849
qmof-64401e3,4.397605
qmof-29ebc7c,3.14898
qmof-7c33b5f,3.776013
qmof-8c6a88a,3.431399
qmof-011c3e3,2.754213
qmof-af95382,3.0810009999999997
qmof-0fcda30,0.8677600000000001
qmof-0514159,1.7191450000000001
qmof-e268c52,3.826909
qmof-3404b3b,3.249765
qmof-015ccbf,3.7802549999999995
qmof-5ecb223,3.999527
qmof-9556813,4.065367
qmof-067c272,3.110486
qmof-591b39d,3.211265
qmof-eaa4006,3.110837
qmof-3ad55a3,5.635391
qmof-9c38e24,3.0059579999999997
qmof-39f92ad,2.997017
qmof-bb971ba,4.143146
qmof-c8c6644,0.4622750000000002
qmof-9f865ef,0.4283680000000001
qmof-a621406,3.8911369999999996
qmof-fc1e938,3.250969
qmof-73bb58e,3.25804
qmof-99810c8,2.887718
qmof-1629dda,3.134476
qmof-3905c3b,3.3497459999999997
qmof-5ab2ae6,2.925659
qmof-ae5b951,2.582627
qmof-d206dbf,2.7628519999999996
qmof-17096b3,4.3445599999999995
qmof-fc22622,3.7718789999999998
qmof-7051972,3.572864
qmof-d5f5593,4.466172
qmof-078ee16,3.1548059999999998
qmof-08cf08d,2.424754
qmof-ac235bb,3.923405
qmof-61450a6,6.296722
qmof-36654ac,2.908632
qmof-340d0d4,4.245754
qmof-f21d339,2.675887
qmof-02d6206,2.681309
qmof-5ffeace,3.537467
qmof-b92e7e5,3.090608
qmof-261de76,4.516522
qmof-3511041,2.269088
qmof-f48e20f,5.133115999999999
qmof-3417f6c,4.445716
qmof-fbd27bc,4.369027
qmof-cf9c61e,3.072601
qmof-cd0f2d8,3.5620510000000003
qmof-c9af32c,4.944625
qmof-c8f59a6,3.020245
qmof-27a5321,4.3818
qmof-36c5033,3.502956
qmof-d58bd98,3.804467
qmof-6b0ca56,4.712308
qmof-808b97f,3.3038229999999995
qmof-ec16514,4.299449
qmof-bab2a52,3.4336189999999998
qmof-9941a66,3.1858459999999997
qmof-eccfaa9,3.4093240000000002
qmof-14733c4,4.319352
qmof-4c0ef7e,6.559273
qmof-68afeea,3.233623
qmof-ca905a4,1.9440899999999999
qmof-551cacc,3.0008049999999997
qmof-b2a0a76,3.48585
qmof-e8f57aa,3.787598
qmof-f941a8e,3.800731
qmof-f6519c0,1.5954920000000001
qmof-e34c562,3.4221150000000002
qmof-4f3510c,3.40356
qmof-1081e63,4.090058
qmof-8491c7f,3.734769
qmof-569fecc,3.556688
qmof-e5a036c,1.943191
qmof-3d489e4,2.102632
qmof-ca516ce,4.229845
qmof-d587b67,1.870086
qmof-58e98df,2.347541
qmof-21b3989,3.759922
qmof-90c2d5e,1.981401
qmof-02c7dcc,3.330743
qmof-7c3e0e2,4.598544
qmof-9b31c46,3.1467730000000005
qmof-7ab1fd8,4.020909
qmof-1f83181,4.193058
qmof-a684504,4.075868
qmof-e8bc912,1.567545
qmof-a4bb04b,2.577134
qmof-9f220e6,3.088173
qmof-53ec30e,5.179889
qmof-ef56436,4.016673
qmof-de45389,2.886512
qmof-f5a3f7c,4.672251
qmof-2d84c77,2.301192
qmof-175a5d9,3.5446359999999997
qmof-d5c113e,2.803981
qmof-ab57480,3.362518
qmof-1e9a2c5,3.1973599999999998
qmof-5a0d893,3.6182499999999997
qmof-edc5795,4.412031
qmof-24f41f3,4.594851
qmof-510d507,4.63025
qmof-a645700,4.241601
qmof-287570d,2.653109
qmof-46fc54f,4.1533
qmof-08f5e1e,3.0900299999999996
qmof-c794b37,4.580802
qmof-2c03c26,4.857771
qmof-52fcaf2,4.677923
qmof-efc1075,5.1581
qmof-f70c543,2.721742
qmof-45f099f,4.274081
qmof-37fbf4b,3.587871
qmof-2b96960,3.9376059999999997
qmof-b46c893,2.256024
qmof-f25b28d,3.560062
qmof-1f8643a,3.581303
qmof-0f0c1d0,7.143089
qmof-7fc2a3c,5.232425
qmof-77e8a1f,3.623295
qmof-31e37cb,6.581268
qmof-66db564,3.657773
qmof-cd4a060,5.3754800000000005
qmof-2f1a847,3.171648
qmof-1a947f4,3.588043
qmof-0ada7fa,3.131461
qmof-9b0bbdf,3.6852280000000004
qmof-ae1b6bd,5.288807
qmof-1a60fe1,4.046847
qmof-6c87d0c,3.324081
qmof-cad88a0,3.794524
qmof-99811c4,6.649815
qmof-c213e54,6.021106
qmof-c0f6f4f,4.642063
qmof-1eebafa,2.3389439999999997
qmof-6bca9b9,2.9319620000000004
qmof-ed13cd9,4.458918
qmof-4ca6257,3.096367
qmof-dc490ca,4.599248
qmof-0685926,4.296682
qmof-a4a4999,4.290862
qmof-8f34360,4.300096
qmof-b71f6b7,4.172844
qmof-2e8aceb,4.604267999999999
qmof-02b8805,3.0233090000000002
qmof-1ffb434,4.66209
qmof-ec57339,4.586518
qmof-248b9a0,3.602836
qmof-311d91b,5.854424
qmof-1339fce,5.788328
qmof-deab150,3.369806
qmof-92c3fea,3.346817
qmof-041a99d,4.198306
qmof-5ba9b76,4.515909000000001
qmof-9bfb63d,3.0843160000000003
qmof-21c86a2,3.471448
qmof-3caf24b,3.811569
qmof-22d1c6f,4.060938999999999
qmof-e74dbd8,3.9827909999999997
qmof-fc8dd71,5.668543
qmof-c97f3de,3.5482169999999997
qmof-15486a3,2.409257
qmof-c62f819,3.428285
qmof-4f49da6,3.995311
qmof-531ae10,3.478326
qmof-58098d3,4.006476
qmof-d4ea77a,3.9817839999999998
qmof-7be2f7c,6.33286
qmof-11b275c,1.961834
qmof-2b2bdaa,3.8773549999999997
qmof-bdd607c,4.312386
qmof-08c7677,4.541963
qmof-5b8501f,3.500294
qmof-6840970,4.472158
qmof-0ca8e5c,3.3209690000000003
qmof-630e8b0,2.971043
qmof-aa83c13,5.5790239999999995
qmof-614141f,4.995273
qmof-7166b5b,4.900202
qmof-1135fc0,4.405582
qmof-cee6232,6.522454
qmof-186fc57,4.569479
qmof-bf12e76,1.1957459999999998
qmof-327b773,4.017507
qmof-e65a1c5,3.445608
qmof-f4c64c4,4.5015670000000005
qmof-c654764,3.619562
qmof-3b44779,2.60143
qmof-173a8d7,4.62473
qmof-b03edbf,4.900391
qmof-f19872f,2.7380009999999997
qmof-be4f504,2.8142050000000003
qmof-b6f0cb7,2.753492
qmof-16cda91,2.394852
qmof-151eb43,4.078027
qmof-71e5f47,5.944742
qmof-65f7424,3.8470269999999998
qmof-bfac7fa,4.07759
qmof-cbe57c8,4.315936000000001
qmof-c3317f7,3.719564
qmof-918cd0a,4.2080210000000005
qmof-10ff507,1.232662
qmof-1e80f26,3.488716
qmof-167de99,2.457179
qmof-8874408,6.217423
qmof-5efd25c,2.811747
qmof-44db121,4.032029
qmof-a93a8a2,3.45827
qmof-42b8b59,2.88809
qmof-6226ce6,2.173443
qmof-ab2c780,2.7080010000000003
qmof-483be7f,3.8147
qmof-82c907a,4.049775
qmof-56f3712,1.687578
qmof-195ef6a,1.72145
qmof-dfb5bc0,3.702433
qmof-2a1c512,3.464124
qmof-8f79859,3.9038980000000003
qmof-800addb,2.72896
qmof-e6afac4,2.839701
qmof-0954b37,3.617418
qmof-ea8d537,3.912858
qmof-2c0c22d,3.617226
qmof-836779c,3.58369
qmof-3fbb501,3.593719
qmof-ed94e56,2.4188300000000003
qmof-6fd4328,4.59492
qmof-93977b0,3.573077
qmof-6949036,1.948545
qmof-f61cb8f,2.9866010000000003
qmof-b7abf3d,3.69041
qmof-7972915,3.629182
qmof-4605ac8,3.622424
qmof-8e7c7a1,3.044899
qmof-dcd8104,4.917598
qmof-dd2be73,3.0307
qmof-f6b0222,2.541575
qmof-108b337,3.812436
qmof-9dce9f9,3.248201
qmof-9fc2616,4.707038
qmof-29090e7,3.4167110000000003
qmof-8ecb2ff,2.9017220000000004
qmof-7e45b51,2.9354370000000003
qmof-74d3352,2.829614
qmof-1726767,3.262976
qmof-4483808,2.957865
qmof-5b9bf09,2.956957
qmof-a01a4d4,2.594574
qmof-65a318d,3.6110160000000002
qmof-99ec9c2,3.693105
qmof-c808f5c,2.637025
qmof-18b9578,2.843331
qmof-ddd0056,5.196661
qmof-58707d8,3.916873
qmof-eac3337,4.023882
qmof-ea9c8c9,4.711405
qmof-b8d60be,4.65343
qmof-3c60a84,4.137039
qmof-c5c4f84,2.687697
qmof-1b50519,3.5628770000000003
qmof-c4350d4,4.255826
qmof-726afcd,3.6033679999999997
qmof-066cd86,3.8617220000000003
qmof-8bdb6a2,4.27217
qmof-fa83326,6.510222000000001
qmof-f66f1d9,4.555576
qmof-e79aee6,0.11288100000000001
qmof-6ba5b5d,4.506419
qmof-14b170b,3.639849
qmof-b6f3020,3.1732
qmof-5dfdc69,4.155273
qmof-4cb438f,4.1904319999999995
qmof-1e5e473,3.1459070000000002
qmof-d7aae20,3.377725
qmof-8b31c3e,3.714066
qmof-3035579,3.323374
qmof-f5e3e49,4.052704
qmof-113f870,4.5318819999999995
qmof-baa9e72,7.452955
qmof-3347fec,4.352523000000001
qmof-ecfd269,2.626526
qmof-6a96bb3,2.571952
qmof-a4a2556,5.833368999999999
qmof-0d66641,4.278791999999999
qmof-a9805bf,3.809389
qmof-73aa17b,3.293253
qmof-7415286,2.972012
qmof-52917da,3.252622
qmof-8cdbc5f,2.3497280000000003
qmof-0246e2a,5.060045000000001
qmof-1c6182a,5.719837
qmof-f9d2ea9,4.790284
qmof-40981b9,4.249775
qmof-0d463af,3.4559499999999996
qmof-0c7f9b0,3.6329100000000003
qmof-bb66e0f,3.607241
qmof-c8323eb,3.413298
qmof-0234a03,5.0211820000000005
qmof-e329fe5,2.568201
qmof-763d52f,3.7878549999999995
qmof-aada0e2,4.297145
qmof-9c7b613,4.510555999999999
qmof-c4c5c23,3.499586
qmof-9f4492d,3.622744
qmof-2bc26d1,2.050339
qmof-9074759,7.029644
qmof-29e0c99,2.9649270000000003
qmof-75c9ad5,3.0538440000000002
qmof-c85fd52,4.117631
qmof-4f006f9,3.7989729999999997
qmof-5e3058c,3.848054
qmof-b874271,1.91297
qmof-b21c6f8,2.888224
qmof-2da2c80,3.430307
qmof-3e982c9,3.428599
qmof-f80de30,3.332625
qmof-a144bb5,3.381432
qmof-005d71c,3.5921920000000003
qmof-3abcd4a,4.259704
qmof-e555160,4.020908
qmof-cfc442e,3.59949
qmof-704a813,5.017206
