material_id,target,target_normalized
qmof-2ae295c,3.4173750000000003,-0.4131925481458523
qmof-8ac5157,3.591769,-0.24944513036106425
qmof-b1f0ef7,3.886766,0.02754259286484451
qmof-e45b793,3.794292,-0.05928596036651966
qmof-96468f2,4.5280830000000005,0.6297078206335006
qmof-69e32e3,3.32232,-0.5024445338651609
qmof-75a4330,2.99979,-0.8052843945147686
qmof-2590d97,3.588658,-0.25236620687016714
qmof-1b54ceb,4.203668,0.32509803738033793
qmof-870a873,3.822395,-0.03289862088232907
qmof-f879f69,3.332157,-0.49320807304225994
qmof-4a4833a,4.160140999999999,0.28422831792944725
qmof-9b3ec9f,4.534834,0.6360466787218811
qmof-3bd64b4,4.578157,0.6767248521721739
qmof-3bc8c5b,4.719517,0.8094549631740295
qmof-2ef1553,3.770674,-0.08146210469052802
qmof-903f0ae,4.434305,0.5416548753198894
qmof-dd19832,2.786434,-1.0056152205115991
qmof-d309263,2.849439,-0.9464566138076382
qmof-9858c59,3.881539,0.022634696075040373
qmof-3de2d70,2.489598,-1.28432967459583
qmof-5d9b2c8,3.864359,0.006503518181634109
qmof-4dc7542,3.726635,-0.12281256704487685
qmof-67d5226,3.117155,-0.6950844123576322
qmof-da04278,3.77342,-0.0788837452903362
qmof-77ea2b6,3.351947,-0.47462623308239343
qmof-f0b9b6a,3.866916,0.008904415845978583
qmof-c71dee9,2.011825,-1.7329351027486997
qmof-18bb58c,4.110258,0.2373906260285877
qmof-44525ba,4.260716,0.3786633130766726
qmof-b2bccba,2.789533,-1.002705411414296
qmof-32c25b7,4.63163,0.7269333781031465
qmof-ab17fad,3.804979,-0.049251391207798534
qmof-c11d02f,4.705474000000001,0.7962692745152934
qmof-de4c4e1,3.377333,-0.4507900234198784
qmof-296e43b,4.234772,0.3543031687654662
qmof-fdb520d,4.582349,0.6806609346942435
qmof-27df7c3,3.630781,-0.21281477459985634
qmof-dc10859,3.602508,-0.23936173575121084
qmof-4f9ba78,3.956896,0.09339122532494726
qmof-006d551,4.4314800000000005,0.5390023387920159
qmof-c533c0e,2.812244,-0.981380895632157
qmof-3ef5c56,3.498309,-0.3371994892619803
qmof-569458e,3.933817,0.07172117558094725
qmof-f85239d,2.0859330000000003,-1.6633513232769568
qmof-100b445,3.1312830000000003,-0.6818189128653128
qmof-17f519a,2.9354240000000003,-0.8657209135070254
qmof-295bf42,3.543967,-0.2943288652656395
qmof-b8457d7,3.652228,-0.19267709286063145
qmof-640ce15,4.11984,0.24638765435074236
qmof-d932d4d,4.058391,0.18869005537682476
qmof-422136e,4.901618,0.980438876187251
qmof-20b5399,3.880187,0.021365234345593984
qmof-68d8b85,2.000526,-1.7435443099092118
qmof-fbb73f7,3.038004,-0.7694033216382483
qmof-01c6cc9,3.508308,-0.3278109183797818
qmof-c701205,3.61116,-0.23123793184354197
qmof-121c857,5.114568,1.1803884880848545
qmof-d7f9a50,3.999644,0.13352950195983218
qmof-c468324,4.019881,0.15253105300924175
qmof-b10a178,4.136782999999999,0.26229630086110156
qmof-e7b175c,0.705815,-2.9592144764720567
qmof-02d5be9,3.139752,-0.6738669369875915
qmof-812adef,4.931373,1.0083773626958827
qmof-99861b8,2.51307,-1.262290617115386
qmof-16367a4,2.8837740000000003,-0.9142177317954086
qmof-ea2f1f4,2.18886,-1.5667079154169683
qmof-8442576,2.834721,-0.9602760943801147
qmof-d0bd86a,5.03245,1.103283711236733
qmof-f1ab94c,2.614643,-1.16691854888681
qmof-f8c1b29,3.170862,-0.6446561718965633
qmof-6460ca3,3.0692190000000004,-0.7400939666939713
qmof-4995df0,4.246094,0.36493397179859427
qmof-0cedff9,4.4147940000000006,0.523335002684369
qmof-20628ef,3.783049,-0.0698425862719657
qmof-4389c27,2.961792,-0.8409626539788922
qmof-760037b,3.832874,-0.02305935352813831
qmof-309f598,3.5228580000000003,-0.31414918157250227
qmof-cbb0c75,3.674109,-0.17213190639464665
qmof-8041d1f,4.205586,0.32689894536634206
qmof-330556b,4.145231,0.2702285587681738
qmof-02c4706,4.412172,0.5208730732061083
qmof-0a84707,3.703528,-0.14450890741640968
qmof-448a49a,4.977651,1.051830136301881
qmof-ff169e1,4.133949,0.2596353137743787
qmof-c79fd59,3.100651,-0.7105808593863151
qmof-de5b030,3.799873,-0.05404567492862113
qmof-35f4c59,3.788969,-0.06428399645072243
qmof-eae6585,3.740178,-0.11009635387779906
qmof-618d03c,3.776579,-0.07591759913403441
qmof-91128f9,3.512005,-0.32433961659445476
qmof-b5821fa,2.470265,-1.30248241395632
qmof-27041f1,3.957215,0.09369075068862592
qmof-c00e9c8,3.825345,-0.03012871548154068
qmof-fec9df9,4.299628,0.4151997737395489
qmof-389e6cf,3.902537,0.042350788822755274
qmof-6da99f5,4.82422,0.907765947980392
qmof-adecf31,4.676367,0.7689392282438509
qmof-470d254,4.707504,0.7981753450114288
qmof-566780e,4.401478,0.5108319313905039
qmof-d826b2c,4.299196,0.41479414691475547
qmof-0ff04d9,4.365889,0.47741560484519374
qmof-9ac7652,4.147108,0.27199096976386233
qmof-4da8988,3.733413,-0.11644835727994615
qmof-c6bc0b3,3.4164570000000003,-0.41405450514853837
qmof-104fefd,4.163672,0.28754375385154424
qmof-715f306,2.3923,-1.3756877273707206
qmof-ceef48c,2.8298630000000005,-0.964837518257074
qmof-330afd4,4.295005,0.4108590033436686
qmof-81ce5ac,6.675196,2.6457416832787155
qmof-adb6bae,4.499398,0.6027740116770188
qmof-006ae15,2.873816,-0.923567805687291
qmof-8a7ef33,5.938371,1.9538991249953088
qmof-041dd8f,5.178725,1.2406287663215978
qmof-9c8a380,4.040782,0.17215606751157497
qmof-dd74e9c,4.771138,0.8579245518838965
qmof-c0af75c,4.613726,0.7101223996978175
qmof-019efdd,4.1933430000000005,0.31540336847757794
qmof-cf35b6c,2.557021,-1.221022782447569
qmof-efaa9ca,4.073282,0.20267197446941512
qmof-4418d7f,3.665879,-0.17985947298735533
qmof-b3d726d,3.449691,-0.38284940816894264
qmof-e0c96d6,3.296213,-0.5269577271866482
qmof-3cdb807,4.416153,0.5246110370706983
qmof-765b27e,3.713632000000001,-0.135021746680962
qmof-7d4ccad,3.945423,0.08261864069333788
qmof-d73a94e,4.9032,0.9819242966428603
qmof-1abf3bc,4.564335,0.6637466716807501
qmof-ba60a35,2.241619,-1.5171698004880851
qmof-8a4c3d2,3.966154,0.10208403352850681
qmof-46038af,4.489196,0.5931948337452064
qmof-5ea4e45,4.246313000000001,0.36513960206394136
qmof-3415203,3.672497,-0.17364549537975568
qmof-ae58b33,3.791308,-0.06208779010074116
qmof-ef4e692,3.880423,0.02158682677765719
qmof-53f1fd7,2.6371130000000003,-1.1458203202916506
qmof-ed4fdbe,4.079861,0.20884933298866565
qmof-a5b6ce8,3.976907,0.11218057345212727
qmof-f9a6beb,5.932134,1.948042887712353
qmof-e7ba782,3.348872,-0.47751350735609677
qmof-beb31d6,5.485406,1.5285871928365962
qmof-9be438c,1.894213,-1.843367005798716
qmof-bfaae9e,4.022311,0.15481270389870525
qmof-42663e9,3.3505830000000003,-0.47590696222363915
qmof-410f77a,3.388254,-0.44053573973106097
qmof-6dead95,2.3300270000000003,-1.4341590219548925
qmof-8d088c8,2.910787,-0.8888538488830352
qmof-012ca8a,4.992133,1.0654280244422947
qmof-0358909,4.651235,0.7453415121310987
qmof-b4d71b5,4.745504,0.8338554823775193
qmof-072e137,3.938024,0.07567134236776683
qmof-3825fe9,2.8893020000000003,-0.9090272107596258
qmof-90996c9,2.863586,-0.9331732742466358
qmof-e167932,4.0010520000000005,0.13485154494434465
qmof-733d89d,4.567534,0.6667503758763853
qmof-0de9112,2.178907,-1.5760532945539338
qmof-adf0d46,6.784277,2.748163395490045
qmof-534e590,6.786361,2.75012016933928
qmof-fd7b178,6.803313,2.7660372664084893
qmof-20fefbe,6.816664,2.7785732009867705
qmof-b1f611b,6.821828999999999,2.7834228828156076
qmof-3cc7791,6.354599,2.3447168148798623
qmof-5eac041,6.204706,2.203974635137352
qmof-f909d4e,4.156505,0.28081429215410303
qmof-dbb129d,1.519882,-2.1948454663351877
qmof-bcb167f,3.038641,-0.7688052098618744
qmof-bf1e290,3.380789,-0.4475450088215309
qmof-ce6bf13,3.650876,-0.19394655459007784
qmof-5a5686e,3.524528,-0.3125811334303611
qmof-34515cf,2.353043,-1.412548126122842
qmof-cd498a4,1.823219,-1.9100268919084056
qmof-1ad729f,2.839665,-0.9556339207185897
qmof-fc713a7,2.3709610000000003,-1.3957240024037467
qmof-d9102fc,4.389525,0.4996086502869017
qmof-5ce863d,3.193105,-0.6237710851746174
qmof-dfe761c,6.147369,2.150138002606839
qmof-e9fbf5f,3.71717,-0.13169973810198332
qmof-de03148,3.724729,-0.12460220761908124
qmof-740601d,4.57559,0.6743145649979962
qmof-3ab376e,3.492399,-0.3427486895733907
qmof-2b64584,4.315669,0.43026148646295514
qmof-0ca8b3d,2.439909,-1.330985210005926
qmof-23c04a5,4.103877,0.23139917980403432
qmof-de7acda,4.324163,0.43823693611526027
qmof-1d52e5c,5.401079,1.4494082732663254
qmof-5c3a722,5.503963,1.546011306234031
qmof-fd921b0,3.390441,-0.43848225393054396
qmof-2370a00,2.293024,-1.468903025190615
qmof-37ddac4,2.825316,-0.9691069283782222
qmof-b3d8865,4.57288,0.6717700078332036
qmof-9e63a13,4.662226,0.7556615223887492
qmof-91f17cd,3.970865,0.10650743161091861
qmof-0fd78a4,3.924691,0.06315230890718591
qmof-9ef088f,4.019222,0.15191228431123532
qmof-c3167f9,3.38554,-0.4430840526997861
qmof-23f284e,4.734803,0.8238077679050315
qmof-6fb95e8,2.555498,-1.2224528047951628
qmof-dc0cbac,3.678642,-0.1678756415872655
qmof-6683238,3.598974,-0.24267998852625694
qmof-d610942,3.900767,0.04068884558228207
qmof-f9535ab,3.367678,-0.45985559516381525
qmof-bb55658,4.047435,0.17840290840359074
qmof-80bbe89,3.0984670000000003,-0.7126315283338817
qmof-a3f8ffa,4.56139,0.6609814610348785
qmof-ce677e5,3.847968,-0.00888682738593398
qmof-09865e1,4.530292,0.6317819633556502
qmof-76ace93,3.91868,0.05750827454646043
qmof-1a0cf71,3.827449,-0.02815316261263916
qmof-b94a663,4.6666240000000005,0.7597910288133826
qmof-fd9f301,4.418729,0.5270297748037254
qmof-e6edf20,4.16977,0.2932694769478182
qmof-81c8796,3.980309,0.11537488469737557
qmof-41ba790,7.147054,3.0887932163652585
qmof-cafe9dc,1.021865,-2.6624590181943506
qmof-ec54d11,4.379465,0.4901628033947208
qmof-43f07bb,2.156029,-1.597534615150287
qmof-0ceea80,4.209611,0.3306782230741972
qmof-20f92bb,4.453179,0.5593766361790367
qmof-227bcd0,3.726018,-0.12339189980158423
qmof-8ca8e56,3.926755,0.06509030373675447
qmof-4d3c423,3.5624,-0.27702118179013585
qmof-c7a9c33,3.663326,-0.18225661484776642
qmof-4fcaac7,6.760741,2.726064245146669
qmof-fad9ff7,3.798568,-0.055271005961851236
qmof-0b4f4fa,4.074117,0.20345599854048613
qmof-5350baf,5.174427,1.236593154995296
qmof-27768ab,3.862373,0.004638761528764192
qmof-6104fb7,1.992976,-1.7506333898332638
qmof-84f5fd4,2.162771,-1.5912042076207558
qmof-5b02dd4,3.093341,-0.7174445910743708
qmof-62c3d21,5.283414,1.3389266058141929
qmof-6cb09f0,5.324764,1.3777522289743993
qmof-e14e58a,4.94609,1.0221959043173763
qmof-ea9dec3,4.566922,0.6661757378745943
qmof-3c043b0,4.058673,0.18895483955411996
qmof-d44d9b1,4.558446,0.6582171893399896
qmof-eccc1db,3.142993,-0.6708237968506572
qmof-fc2d571,3.156276,-0.658351710939242
qmof-fe36d0e,4.957654,1.0330539334884674
qmof-5f5f2dc,4.125846,0.2520269939565514
qmof-0b83e38,2.253871,-1.505665773040471
qmof-7b78274,4.8929860000000005,0.9723338512992491
qmof-f906424,1.484621,-2.22795381695797
qmof-103bf19,3.04719,-0.7607781179054875
qmof-d7d1a09,4.574048,0.6728667025817199
qmof-98ee946,4.677778,0.7702640880813129
qmof-55cc832,3.128434,-0.6844939842167866
qmof-88aef81,4.83643,0.9192305394867064
qmof-771b75b,4.62553,0.7212057771049057
qmof-2517368,4.830233,0.9134118602430835
qmof-d73dedf,4.835585,0.9184371259058026
qmof-ff241bd,3.071522,-0.7379315625793901
qmof-0264fa2,3.959573,0.09590479710728982
qmof-c6f9b69,4.967701,1.0424875740178652
qmof-548e234,3.632469,-0.21122982534001516
qmof-c214461,4.325601,0.4395871476292712
qmof-2cdc589,1.355907,-2.3488099538247837
qmof-b586c9e,5.0064530000000005,1.0788738025234113
qmof-129e045,3.225872,-0.5930044783042313
qmof-49f5ae1,2.678683,-1.1067881279151148
qmof-10301bb,3.067357,-0.7418422934249103
qmof-948d748,4.00326,0.13692474871551075
qmof-1b4a7d4,3.05426,-0.754139734453428
qmof-b3a8a72,6.442553,2.4273013096666283
qmof-6b038a5,4.252958,0.3713789313480895
qmof-76a7642,3.387317,-0.44141553680243006
qmof-f7ddf20,5.183653,1.2452559167673893
qmof-2f2b6f8,6.01177,2.022817188219879
qmof-df70e6a,2.795335,-0.997257617809084
qmof-f3f83dd,6.830024999999999,2.791118525074883
qmof-c0cbada,4.927798999999999,1.0050215518815033
qmof-850847e,4.30931,0.42429069716003515
qmof-8eff006,4.861966,0.9432075917967189
qmof-9797a23,3.704361,-0.14372676124730557
qmof-305af65,3.662757,-0.1827908779572745
qmof-9c0d1a4,3.868428,0.010324109732756026
qmof-af43c12,3.828213,-0.0274358040613843
qmof-e39e485,3.51938,-0.31741485309248313
qmof-f210856,4.655642,0.7494794691145823
qmof-f0c9af4,2.642464,-1.1407959935799155
qmof-4cc3c71,4.352914,0.4652327158366406
qmof-c2d9ec9,6.695678,2.6649732773190387
qmof-8b6e0cd,4.56923,0.6683428367440928
qmof-4fbba74,3.837804,-0.018430325180379452
qmof-70a0b2b,4.085686,0.21431872246649372
qmof-b8bcf6c,4.654657,0.7485546023960138
qmof-cd3310b,2.083843,-1.6653137308320922
qmof-b56b577,1.848413,-1.886370960834688
qmof-f513610,3.799667,-0.054239098831184614
qmof-f271b0a,4.637245,0.7322055878744778
qmof-ec5f3ce,4.166664,0.2903530951936321
qmof-8bbce0c,2.64074,-1.1424147450751558
qmof-b2acbc5,3.362499,-0.4647184223064201
qmof-8b03e45,3.416402,-0.414106147452621
qmof-98a7b30,3.219735,-0.5987668204888548
qmof-0618231,3.822179,-0.033101434294725784
qmof-050c6ef,2.754219,-1.0358635264391938
qmof-6bd4e14,4.724963,0.8145684902291803
qmof-043c0a6,4.38519,0.49553829777421726
qmof-3baed31,4.222265999999999,0.34256064776808826
qmof-fb7aab9,4.86177,0.9430235574039887
qmof-6011a1c,4.60601,0.7028774539105351
qmof-4da1271,4.011291999999999,0.14446640301352143
qmof-fe63fce,3.545321,-0.29305752563422666
qmof-4e8726d,3.736555,-0.11349817329036051
qmof-1e5a3fa,3.2127730000000003,-0.6053037972347155
qmof-5fe8b1d,3.622865,-0.22024751058380276
qmof-2aa0084,3.422052,-0.40880107439687363
qmof-a1d1c28,3.45109,-0.38153581574328044
qmof-fcedb74,4.298669,0.4142993197465469
qmof-baf72be,3.232403,-0.5868721894321801
qmof-954f79c,3.258693,-0.5621871680807456
qmof-39f5329,3.225458,-0.5933932040113248
qmof-1ca4551,3.227392,-0.5915772728095875
qmof-d22ccb0,3.1998960000000003,-0.6173946690469035
qmof-81c0af0,4.598621,0.6959395450947965
qmof-bcaf3c3,3.88506,0.02594074248730373
qmof-831a2cc,3.650885,-0.19393810403122763
qmof-455f267,3.486178,-0.3485899036406126
qmof-c0f8b53,3.483698,-0.3509185020792419
qmof-a25e5d0,4.332882,0.44642364973881066
qmof-2902fa0,3.644594,-0.19984504466728226
qmof-1192393,3.239643,-0.5800741843129567
qmof-ec4b488,3.416408000000001,-0.4141005137467203
qmof-2bf7319,3.1884740000000003,-0.6281193671783637
qmof-b1e4752,2.39366,-1.374410754033408
qmof-252e6ca,3.0038970000000003,-0.8014281228262806
qmof-0a9c4b3,2.806478,-0.9867948870019699
qmof-c02b6d6,3.752217,-0.09879232298963155
qmof-c47521e,1.844768,-1.8897934371688823
qmof-ef7d4be,3.845456,-0.011245472256029067
qmof-983bf79,3.835126,-0.020944835913705877
qmof-a4a4669,3.045189,-0.762656958823107
qmof-e0eb4a6,4.351419,0.46382898411657975
qmof-aca06b1,3.999711,0.13359241167571453
qmof-eb61052,4.141716,0.2669281460618103
qmof-357e9e5,4.6208290000000005,0.7167917685323272
qmof-074cf93,3.679556,-0.16701744038851282
qmof-2f9cf3e,1.877319,-1.8592296437108928
qmof-cb22207,3.295689,-0.5274497375019069
qmof-9682aa4,2.783456,-1.0084114165399205
qmof-19e56ac,2.876603,-0.9209509492967836
qmof-8140415,4.567382,0.666607655326921
qmof-1af804d,4.722218,0.8119910697799719
qmof-2cfe6c0,3.053013,-0.7553106063296259
qmof-c07580b,2.882946,-0.9149951832095963
qmof-b10c492,3.773083,-0.07920017177171446
qmof-593eb07,3.906314,0.045897206686747904
qmof-5bdb017,2.492125,-1.2819569454609847
qmof-d85a85c,2.601504,-1.1792554258566275
qmof-a6a8f49,2.19422,-1.561675138146383
qmof-7b6e436,4.529492,0.6310308025689957
qmof-fa5769f,3.924177,0.06266968810176005
qmof-52796c9,4.338158,0.45137755512679756
qmof-12bbcce,3.170221,-0.6452580394768702
qmof-f02d3e0,3.3520060000000003,-0.47457083497437746
qmof-86f8b0e,6.344849,2.33556204279251
qmof-fc6aa9f,2.891414,-0.9070441462828579
qmof-f10c991,3.611896,-0.23054686391981952
qmof-14c486f,4.835813,0.918651206729999
qmof-d4b0dbe,2.944952,-0.8567745885379703
qmof-7a3ac3d,4.845515000000001,0.9277609091701526
qmof-b0b9351,4.004017,0.1376355346098827
qmof-9a71eae,4.514826,0.6172601474476515
qmof-d084066,3.112649,-0.6993153254884635
qmof-b1b5126,3.431489,-0.39994019396729996
qmof-71233cb,3.438858,-0.39302106417122823
qmof-12e7e3d,4.622675,0.7185250720475321
qmof-92fd333,6.805863,2.768431591415951
qmof-1ca4ac2,2.866054,-0.9308559432198067
qmof-d08ace3,3.731565,-0.1181835386971184
qmof-5f02392,5.4255450000000005,1.4723806480241879
qmof-fe2bc2d,4.025793,0.15808213122261908
qmof-c885683,4.8012690000000005,0.8862160839622568
qmof-c2d6ce1,4.803017,0.8878573702810962
qmof-b882056,2.010456,-1.7342205266448623
qmof-0736fd1,4.768759,0.855690787494583
qmof-1cfb0f0,4.771932,0.8586700789646511
qmof-0b43927,5.318609,1.3719729856720764
qmof-5602d5c,3.257728,-0.5630932557796475
qmof-7211a38,3.097943,-0.7131235386491408
qmof-c82daac,4.047188,0.17817098751071128
qmof-d6b4784,3.022075,-0.7843598718515232
qmof-3a7368c,2.809819,-0.9836578517667037
qmof-e0e3dad,4.585227,0.6833632356242331
qmof-7e025a1,5.473137,1.5170672032222658
qmof-df87a37,3.228536,-0.5905031128846715
qmof-2c0ed21,3.002528,-0.8027135467224435
qmof-56c6255,3.022306,-0.7841429741743768
qmof-0933b7a,3.014108,-0.7918404943356193
qmof-772c3d9,3.707822,-0.14047705189404125
qmof-e98c409,4.684521,0.7765954345618274
qmof-92f1c98,4.381131,0.491727095732929
qmof-5ef4ba5,4.104932,0.23238977309143502
qmof-95de001,3.006564,-0.7989239405537714
qmof-3ad4380,3.04464,-0.7631724429129491
qmof-b155426,3.667693,-0.1781562159036162
qmof-75041b5,2.8718130000000004,-0.9254485245068771
qmof-62f985c,2.662997,-1.1215165130394436
qmof-a820aa0,1.951329,-1.7897378814355154
qmof-ec24300,1.953023,-1.7881472984697746
qmof-9e4819b,4.234948,0.3544684241385299
qmof-308fadd,1.951786,-1.789308780836139
qmof-7efb78c,4.714777,0.8050043355131015
qmof-15d1d11,1.568215,-2.149463148458471
qmof-6fd1381,3.525858,-0.3113323286225481
qmof-580761f,4.66054,0.7540784510308745
qmof-73f219a,4.562216,0.6617570345470993
qmof-a4003e1,3.703864,-0.14419341988601486
qmof-cae19ba,2.624244,-1.1579036804959724
qmof-61db27b,3.696705,-0.15091536997558933
qmof-d44c3fa,3.907113,0.046647428522418904
qmof-3b72360,4.70864,0.799241993328478
qmof-e4c44a2,5.819081,1.8418916621952846
qmof-e6ff6a8,4.206863,0.3280979857720393
qmof-9cb7ecc,5.544994,1.5845374040305589
qmof-14924f8,4.286017,0.4024197119056053
qmof-623be6c,3.639431,-0.204692848594154
qmof-1c4a0c9,4.257052,0.37522299667379433
qmof-a7b4a13,3.5111160000000003,-0.3251743440186241
qmof-b19a7c5,2.804306,-0.9888342885377368
qmof-cda7b48,2.899408,-0.8995381721222124
qmof-1379d15,3.187966,-0.6285963542778896
qmof-348df13,3.196817,-0.6202856991245407
qmof-6cb5e16,2.000904,-1.7431893864375176
qmof-9b4ddd5,3.079402,-0.7305326288308428
qmof-37be428,3.66041,-0.1849945959151221
qmof-ceaa98a,4.220962,0.341336255685842
qmof-a0090fa,2.353768,-1.4118673866599363
qmof-e4d19f2,3.578295,-0.2620965559102936
qmof-9fbf872,3.021754,-0.7846612751171683
qmof-2482286,1.935004,-1.8050662562381845
qmof-aa82d3e,0.173871,-3.4586838183422546
qmof-2740f8b,4.524146,0.6260111706121765
qmof-d4d3c5f,1.554025,-2.1627868629117555
qmof-fbfcfb1,3.94122,0.07867222971045167
qmof-2737c15,4.055973,0.18641967189916098
qmof-4a55b32,3.2162,-0.6020860122148843
qmof-be0b180,4.067629,0.19736408456071783
qmof-b2ea3a6,4.324336,0.43839937463537365
qmof-9460f36,4.100487,0.22821613597058615
qmof-e3895a7,3.814364,-0.040439336229357574
qmof-6c0781a,3.403373,-0.4263397398142733
qmof-22fb57d,6.681793,2.651935942915666
qmof-b6158a1,4.414165000000001,0.522744402515862
qmof-b55a34a,3.618385,-0.2244540109890682
qmof-bf2685f,3.927047,0.06536447742388332
qmof-779ce9c,3.278891,-0.5432222361196856
qmof-8d85a79,3.691791,-0.15552937510761508
qmof-ce59b58,4.2291170000000005,0.34899340095480197
qmof-6b9969b,4.239888,0.3591068419961212
qmof-185eeb8,6.244844,2.2416622497057763
qmof-39eaef5,3.541967,-0.2962067672322756
qmof-3b2f138,3.890961,0.031481492239863955
qmof-eb6363e,4.106024,0.23341510756521833
qmof-2f6f56b,4.884507,0.964372485911694
qmof-019cf08,4.521658,0.6236750605656813
qmof-3f84407,4.158918,0.28307998087684955
qmof-b8ed633,4.041282,0.1726255430032338
qmof-c59c1d6,3.108918,-0.7028185516072238
qmof-561b7f4,3.673906,-0.1723225134442602
qmof-74f41a5,5.193923,1.254898943366067
qmof-1b500ca,2.6271500000000003,-1.1551750889384493
qmof-c7e08a4,2.285592,-1.4758813088986358
qmof-629f821,5.545029,1.5845702673149755
qmof-ee02e1d,2.446337,-1.324949633085157
qmof-14b1175,3.351649,-0.4749060404754222
qmof-2a2cbf3,3.544273,-0.294041546264744
qmof-726ab18,3.523947,-0.3131266639516689
qmof-08f6834,3.705848,-0.14233054113511143
qmof-2e677ab,6.235258,2.232661465579689
qmof-5ad132b,3.074483,-0.735151328717785
qmof-bf96c4f,3.991678,0.12604981842671956
qmof-d96997b,3.923975,0.06248002000312995
qmof-f2c3a63,5.030246999999999,1.1012152022204826
qmof-ecdafb4,3.271502,-0.5501601449354233
qmof-cc4453b,4.052234,0.18290893417253484
qmof-ebb57c2,2.927109,-0.873528290933316
qmof-1ad458e,4.181775999999999,0.3045425224535356
qmof-97e68bf,2.938232,-0.863084339145868
qmof-6ac8fc3,4.072976,0.20238465546851964
qmof-7aa2739,3.868274,0.010179511281324832
qmof-587db4e,3.983495000000001,0.118366382530228
qmof-f309089,4.254788,0.37309721164756177
qmof-5a5a67f,3.574384,-0.26576879320605096
qmof-a4c6e04,4.443768,0.5505401684750294
qmof-b06a90c,4.255269999999999,0.373549786021521
qmof-136fa43,3.975898,0.11123317190995899
qmof-017c7fa,4.31355,0.4282718493293044
qmof-1d0d16f,3.996028,0.13013425520415364
qmof-e7fc863,6.466814,2.45008119947291
qmof-ab504c7,3.572106,-0.26790772354604975
qmof-0165dd2,3.672299,-0.1738314076744524
qmof-37c4e91,3.710031,-0.1384029091718917
qmof-e411eea,2.364736,-1.4015689722749025
qmof-aa90302,3.229152,-0.5899247190789475
qmof-af5c9df,3.349052,-0.47734449617909963
qmof-ed8ee1f,5.485777,1.5289355436514067
qmof-57d8d0a,7.10903,3.0530905441755687
qmof-99f4447,4.733013,0.8221270456448915
qmof-3e06937,3.896485,0.03666825747171379
qmof-0a40ca2,6.264751,2.260353946930692
qmof-bc37b20,3.723942,-0.1253411620429525
qmof-4383a46,3.249357,-0.5709532144610042
qmof-b47e703,3.342839,-0.48317819863845524
qmof-74c3c27,3.471213,-0.3626413051059691
qmof-b0fc2d5,3.177287,-0.638623411828744
qmof-f529638,2.977881,-0.8258558716082863
qmof-267cb24,5.086383,1.1539241546200314
qmof-e7bb000,2.855104,-0.9411374564871408
qmof-22695b0,2.879704,-0.918039262297514
qmof-fca87d6,3.171425,-0.6441275424929551
qmof-eae71d0,3.499309,-0.3362605382786622
qmof-bdddeb3,4.625955,0.7216048312728158
qmof-936651b,4.039792,0.17122650603809017
qmof-45d40cb,4.000875000000001,0.13468535062029746
qmof-f32d2f0,5.040381999999999,1.1107314704364122
qmof-7dcae20,3.748073,-0.10268333586450175
qmof-a87a11c,3.454983,-0.3778804795652231
qmof-6b9f186,3.015328,-0.7906949741359711
qmof-81035b4,2.677063,-1.1083092285080902
qmof-2fb3ec3,1.833304,-1.9005575712416418
qmof-f5242a4,1.815942,-1.9168596382140122
qmof-3c501fe,3.676743,-0.16965870950458659
qmof-1dffe27,4.69669,0.7880215290778263
qmof-fec6974,4.717006,0.8070972572549174
qmof-3da2ac3,4.471835,0.5768937057238196
qmof-defff0e,4.487402,0.5915103556811342
qmof-0943bf3,3.98516,0.11992973591745194
qmof-5cb01c3,3.845077,-0.011601334678706774
qmof-7edf98b,3.573518,-0.2665819247576043
qmof-71b2c0d,3.203836,-0.6136952021726303
qmof-065c0c3,3.416183,-0.4143117777179676
qmof-be60601,3.314989,-0.5093279835238661
qmof-8dad5f3,3.723116,-0.1261167355551733
qmof-9308b8e,0.633062,-3.0275259773614036
qmof-a020491,4.124679,0.2509312381590194
qmof-4484e42,4.462930999999999,0.5685332861683544
qmof-dbbe195,4.149411,0.27415337387844363
qmof-fde365d,4.246289,0.36511706724034104
qmof-813b695,4.302825,0.4182016000332172
qmof-47c79cf,4.103298,0.230855527184693
qmof-77d0e7b,4.552255,0.6524041438022665
qmof-65e8107,1.970183,-1.7720348995960347
qmof-651a6e1,5.580203,1.617596929202208
qmof-d8c6afb,2.530582,-1.2458477074955183
qmof-cd300fd,4.700637,0.7917275686089832
qmof-f2942aa,2.929502,-0.8712813812302359
qmof-c6917b4,3.483282,-0.35130910568830226
qmof-ec84fcf,2.596155,-1.1842778746663962
qmof-5a15f19,3.732413,-0.11738730826326421
qmof-f53cf45,2.188957,-1.5666168371715867
qmof-70e0ff9,3.719298,-0.12970165040948195
qmof-9bcf7b3,3.740038,-0.11022780701546321
qmof-b5fc143,3.744697,-0.10585323438418412
qmof-9f99f89,3.753475,-0.09761112265261732
qmof-bb8b1ce,3.74058,-0.10971889558250494
qmof-35e46f1,3.746761,-0.10391523955461557
qmof-26406d0,3.743484,-0.10699218192694897
qmof-82f67c4,2.3492580000000003,-1.416102055594701
qmof-1a4cca3,3.418712,-0.411937170681156
qmof-2ad11cd,3.360341,-0.4667446785284208
qmof-6fd66b2,4.802212,0.8871015147395254
qmof-38301b9,3.711031,-0.13746395818857324
qmof-b9cf90b,4.898592,0.9775976105117301
qmof-c735ed2,4.368469,0.47983809838215463
